id,titulo,mpa,genero,duracion,fecha_estreno,productora,ingresos,presupuesto,voto_promedio,cantidad_votos,popularidad,director,genero_director
tt1222817,Zookeeper,PG,Comedy,102,2011-07-06,Broken Road Productions,169900000,80000000,5.4,1559,19.259,Frank Coraci,Masculino
tt1204342,The Muppets,PG,Comedy,103,2011-11-22,Walt Disney Pictures,165184237,45000000,6.676,1468,20.752,James Bobin,Masculino
tt1219289,Limitless,PG-13,Thriller,105,2011-03-08,Relativity Media,161900000,27000000,7.189,10164,39.518,Neil Burger,Masculino
tt1634122,Johnny English Reborn,PG,Crime,101,2011-09-15,Working Title Films,160100000,45000000,6.224,3120,28.664,Oliver Parker,Masculino
tt1402488,Happy Feet Two,PG,Animation,100,2011-11-17,Warner Bros. Pictures,150406466,130000000,6.121,1500,42.553,George Miller,Masculino
tt1622979,Final Destination 5,R,Horror,92,2011-08-12,Parallel Zide,157900000,47000000,6.1,3193,42.132,Steven Quale,Masculino
tt0471042,Tower Heist,PG-13,Action,104,2011-11-02,Universal Pictures,152930623,75000000,6.1,2792,39.624,Brett Ratner,Masculino
tt1605783,Midnight in Paris,PG-13,Fantasy,94,2011-05-11,Pontchartrain Productions,151119219,17000000,7.535,6995,27.808,Woody Allen,Masculino
tt1464540,I Am Number Four,PG-13,Action,109,2011-02-18,Touchstone Pictures,149900000,50000000,6.179,4467,39.042,D. J. Caruso,Masculino
tt0810913,Jack and Jill,PG,Comedy,91,2011-11-11,Broken Road Productions,149700000,79000000,4.351,1994,31.416,Dennis Dugan,Masculino
tt1632708,Friends with Benefits,R,Romance,109,2011-07-21,Castle Rock Entertainment,149500000,35000000,6.654,7589,45.243,Will Gluck,Masculino
tt1411238,No Strings Attached,R,Comedy,107,2011-01-21,Katalyst Films,149200000,25000000,6.294,4501,38.917,Ivan Reitman,Masculino
tt1430607,Arthur Christmas,PG,Drama,97,2011-11-10,Columbia Pictures,151300000,10000000,6.764,1382,32.914,Sarah Smith,Femenino
tt0945513,Source Code,PG-13,Thriller,94,2011-03-30,The Mark Gordon Company,147332697,32000000,7.3,7897,61.714,Duncan Jones,Masculino
tt1570728,"Crazy, Stupid, Love.",PG-13,Comedy,118,2011-07-29,Warner Bros. Pictures,145079584,50000000,7.259,8029,45.79,Glenn Ficarra,Masculino
tt1598822,New Year's Eve,PG-13,Comedy,118,2011-12-08,New Line Cinema,142000000,56000000,5.9,2052,26.639,Garry Marshall,Masculino
tt1598778,Contagion,PG-13,Drama,106,2011-09-08,Participant,137551594,60000000,6.638,5785,31.037,Steven Soderbergh,Masculino
tt1401152,Unknown,PG-13,Action,113,2011-02-16,Studio Babelsberg,130786397,30000000,6.669,3673,22.688,Jaume Collet-Serra,Masculino
tt1655442,The Artist,PG-13,Drama,100,2011-10-12,uFilm,133432856,15000000,7.456,3109,17.24,Michel Hazanavicius,Masculino
tt1509767,The Three Musketeers,PG-13,Adventure,110,2011-08-31,Summit Entertainment,132274484,75000000,5.798,2523,34.999,Paul W. S. Anderson,Masculino
tt1389137,We Bought a Zoo,PG,Drama,124,2011-12-08,Dune Entertainment,120081841,50000000,6.77,2564,27.682,Cameron Crowe,Masculino
tt1067583,Water for Elephants,PG-13,Drama,122,2011-04-15,Big Screen Productions,117094902,38000000,6.943,2426,20.635,Francis Lawrence,Masculino
tt1007029,The Iron Lady,PG-13,History,105,2011-12-26,UK Film Council,115900000,13000000,6.37,1642,11.049,Phyllida Lloyd,Femenino
tt1210166,Moneyball,PG-13,Drama,134,2011-09-23,Columbia Pictures,110206216,50000000,7.27,4806,25.97,Bennett Miller,Masculino
tt1591095,Insidious,PG-13,Horror,103,2011-03-31,Alliance Films,99870886,1500000,6.945,6475,45.012,James Wan,Masculino
tt1702443,Justin Bieber: Never Say Never,G,Music,105,2011-02-11,Insurge Pictures,98500000,13000000,5.19,381,10.553,Jon M. Chu,Masculino
tt1092026,Paul,R,Adventure,104,2011-02-14,Universal Pictures,98000000,40000000,6.7,5445,40.2,Greg Mottola,Masculino
tt1262416,Scream 4,R,Horror,111,2011-04-13,Dimension Films,97200000,40000000,6.5,3460,42.174,Wes Craven,Masculino
tt1161864,The Rite,PG-13,Drama,114,2011-01-28,New Line Cinema,96047633,37000000,6.098,1971,20.089,Mikael Håfström,Masculino
tt1564349,Dolphin Tale,PG,Drama,113,2011-09-22,Arc Productions,95404397,37000000,6.95,614,13.389,Charles Martin Smith,Masculino
tt0479997,Season of the Witch,PG-13,Adventure,95,2011-01-07,Atlas Entertainment,91627228,40000000,5.44,2303,23.097,Dominic Sena,Masculino
tt1486185,Red Riding Hood,PG-13,Thriller,100,2011-03-10,Appian Way,89162162,42000000,5.958,3015,23.054,Catherine Hardwicke,Femenino
tt0978764,Sucker Punch,PG-13,Action,110,2011-03-24,Legendary Pictures,89792502,82000000,6.185,4496,37.723,Zack Snyder,Masculino
tt1716772,The Inbetweeners Movie,R,Comedy,97,2011-08-19,Film4 Productions,88823111,4478250,6.174,851,15.266,Ben Palmer,Masculino
tt1189340,The Lincoln Lawyer,R,Crime,119,2011-03-17,Sidney Kimmel Entertainment,85412898,40000000,7.197,3040,26.082,Brad Furman,Masculino
tt0480687,Hall Pass,R,Comedy,105,2011-02-25,New Line Cinema,83200000,36000000,5.678,1872,25.447,Bobby Farrelly,Masculino
tt1517489,Spy Kids: All the Time in the World,PG,Family,89,2011-08-18,Dimension Films,85600000,27000000,4.686,935,30.959,Robert Rodriguez,Masculino
tt1616195,J. Edgar,R,Drama,137,2011-11-09,Imagine Entertainment,84606030,35000000,6.2,2318,15.831,Clint Eastwood,Masculino
tt1464174,"Big Mommas: Like Father, Like Son",PG-13,Crime,107,2011-02-16,Regency Enterprises,83600000,32000000,5.521,1164,32.319,John Whitesell,Masculino
tt1600195,Abduction,PG-13,Thriller,106,2011-09-22,Vertigo Entertainment,82087155,35000000,5.868,2786,22.929,John Singleton,Masculino
tt1340800,Tinker Tailor Soldier Spy,R,Drama,127,2011-09-16,StudioCanal,80600000,30000000,6.6,2470,24.203,Tomas Alfredson,Masculino
tt0822847,Priest,PG-13,Action,87,2011-05-05,Michael De Luca Productions,78309131,60000000,5.779,2124,27.129,Scott Stewart,Masculino
tt0780504,Drive,R,Drama,100,2011-09-15,FilmDistrict,78100000,15000000,7.575,12020,47.404,Nicolas Winding Refn,Masculino
tt1124035,The Ides of March,R,Drama,101,2011-09-24,Appian Way,76338111,12500000,6.673,2329,19.62,George Clooney,Masculino
tt0472399,The Mechanic,R,Action,93,2011-01-13,Scared Productions,51070807,40000000,6.5,3037,70.478,Simon West,Masculino
tt1488555,The Change-Up,R,Comedy,112,2011-08-05,Universal Pictures,75500000,52000000,6.1,2619,28.881,David Dobkin,Masculino
tt1583420,Larry Crowne,PG-13,Comedy,98,2011-06-30,Universal Pictures,75055070,30000000,5.964,1236,17.428,Tom Hanks,Masculino
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,PG,Family,99,2011-03-25,Color Force,72526996,21000000,6.645,1066,24.423,David Bowers,Masculino
tt1578275,The Dilemma,PG-13,Comedy,111,2011-01-13,Wild West Picture Show Productions,67112664,70000000,5.311,804,11.165,Ron Howard,Masculino
tt0491152,Something Borrowed,PG-13,Comedy,112,2011-05-05,Wild Ocean Films,65090821,35000000,6.3,986,17.859,Luke Greenfield,Masculino
tt1093357,The Darkest Hour,PG-13,Horror,89,2011-12-22,Regency Enterprises,64626786,30000000,5.287,1376,23.456,Chris Gorak,Masculino
tt0993842,Hanna,PG-13,Action,111,2011-04-07,Focus Features,63782078,30000000,6.6,3205,17.683,Joe Wright,Masculino
tt1068242,Footloose,PG-13,Drama,113,2011-10-06,Weston Pictures,63543328,24000000,6.597,1598,23.514,Craig Brewer,Masculino
tt0816462,Conan the Barbarian,R,Adventure,113,2011-08-17,Dark Horse Entertainment,63523283,90000000,5.301,1767,47.685,Marcus Nispel,Masculino
tt1657507,Colombiana,PG-13,Action,108,2011-07-27,A.J.O.Z. Films,71508440,40000000,6.612,2442,32.779,Olivier Megaton,Masculino
tt1808015,Che bella giornata,NA,Comedy,92,2011-01-05,Taodue Film,60661950,6000000,6.534,1450,6.993,Gennaro Nunziante,Masculino
tt1563738,One Day,PG-13,Drama,107,2011-03-02,Color Force,59400000,15000000,7.423,4008,74.177,Lone Scherfig,Femenino
tt0478304,The Tree of Life,PG-13,Drama,139,2011-05-17,River Road Entertainment,54700000,32000000,6.7,2926,19.257,Terrence Malick,Masculino
tt1448755,Killer Elite,R,Action,116,2011-09-22,Open Road Films,57777106,66000000,6.3,2006,21.961,Gary McKendry,NA
tt0938330,Silent Hill: Revelation 3D,R,Thriller,94,2012-10-10,Konami,55362705,20000000,5.498,1520,27.51,M.J. Bassett,Femenino
tt0477302,Extremely Loud & Incredibly Close,PG-13,Drama,129,2011-12-25,Warner Bros. Pictures,55200000,40000000,6.976,1914,21.417,Stephen Daldry,Masculino
tt1787759,Madea's Big Happy Family,PG-13,Comedy,106,2011-04-22,Lions Gate Films,54200000,25000000,6.8,133,13.783,Tyler Perry,Masculino
tt1449283,Winnie the Pooh,G,Animation,63,2011-04-06,Walt Disney Animation Studios,14460000,30000000,6.883,814,19.895,Stephen J. Anderson,Masculino
tt1334512,Arthur,PG-13,Comedy,110,2011-04-08,Warner Bros. Pictures,48147945,40000000,5.571,698,18.606,Jason Winer,Masculino
tt1596346,Soul Surfer,PG,Family,112,2011-04-08,Enticing Entertainment,47088990,18000000,7.043,1139,27.084,Sean McNamara,Masculino
tt1226753,The Debt,R,Drama,113,2010-09-30,Pioneer Pictures,45636368,20000000,6.563,841,17.439,John Madden,Masculino
tt1152398,Beastly,PG-13,Drama,86,2011-01-21,Storefront Films,43200000,17000000,6.321,2668,16.462,Daniel Barnz,Masculino
tt1633356,Shark Night 3D,PG-13,Thriller,91,2011-09-02,Incentive Filmed Entertainment,10126458,28000000,4.956,495,22.384,David R. Ellis,Masculino
tt1306980,50/50,R,Comedy,100,2011-09-30,Summit Entertainment,39187783,8000000,7.171,3594,22.053,Jonathan Levine,Masculino
tt1438176,Fright Night,R,Horror,106,2011-08-18,Gaeta / Rosenzweig Films,41002607,30000000,6.221,1832,23.369,Craig Gillespie,Masculino
tt1502404,Drive Angry,R,Fantasy,105,2011-02-24,Summit Entertainment,40909909,50000000,5.476,1737,37.925,Patrick Lussier,Masculino
tt1622547,30 Minutes or Less,R,Action,83,2011-08-11,Columbia Pictures,40500000,28000000,5.753,1607,19.86,Ruben Fleischer,Masculino
tt1265990,The Roommate,PG-13,Thriller,91,2011-02-04,Screen Gems,52545707,16000000,5.361,909,17.371,Christian E. Christiansen,Masculino
tt1462041,Dream House,PG-13,Mystery,84,2011-09-29,Cliffjack Motion Pictures,38502340,50000000,6.144,1299,14.866,Jim Sheridan,Masculino
tt1067774,Monte Carlo,PG,Adventure,109,2011-07-01,Blossom Films,39800000,20000000,6.564,2027,22.726,Thomas Bezucha,Masculino
tt1305591,Mars Needs Moms,PG,Adventure,88,2011-03-09,Walt Disney Pictures,39000000,150000000,6.013,652,22.568,Simon Wells,Masculino
tt1270761,Don't Be Afraid of the Dark,R,Fantasy,99,2010-11-06,Miramax,36993168,25000000,5.764,995,17.08,Troy Nixey,Masculino
tt1640484,Jumping the Broom,PG-13,Comedy,112,2011-05-06,Sony Pictures,37700000,6600000,5.953,191,14.724,Salim Akil,Masculino
tt1598828,One for the Money,PG-13,Action,91,2012-01-26,Lakeshore Entertainment,36893721,40000000,5.5,925,18.067,Julie Anne Robinson,Femenino
tt1034389,The Eagle,PG-13,Adventure,114,2011-02-08,Prime Focus,27122040,25000000,6.229,1223,20.043,Kevin Macdonald,Masculino
tt1268799,A Very Harold & Kumar Christmas,R,Comedy,89,2011-11-04,New Line Cinema,36192775,19000000,5.999,895,20.085,Todd Strauss-Schulson,Masculino
tt1562871,Ra.One,NA,Adventure,156,2011-10-24,Red Chillies Entertainment,35911689,24000000,5.704,314,11.014,Anubhav Sinha,Masculino
tt1630036,Courageous,PG-13,Drama,129,2011-09-30,TriStar Pictures,35700000,1000000,7.578,334,26.463,Alex Kendrick,Masculino
tt1655420,My Week with Marilyn,R,Drama,99,2011-11-23,The Weinstein Company,35100000,6400000,6.7,1227,13.306,Simon Curtis,Masculino
tt1366344,The Sitter,R,Comedy,81,2011-12-09,Michael De Luca Productions,34942188,25000000,5.582,883,18.481,David Gordon Green,Masculino
tt1229822,Jane Eyre,PG-13,Drama,120,2011-03-11,BBC Film,35000000,13000000,7.2,1383,19.2,Cary Joji Fukunaga,Masculino
tt1189073,La piel que habito,R,Drama,120,2011-08-17,El Deseo,33750478,13000000,7.521,3966,30.227,Pedro Almodóvar,Masculino
tt0905372,The Thing,R,Horror,103,2011-10-12,Universal Pictures,31505287,35000000,6.2,2739,31.386,Matthijs van Heijningen Jr.,Masculino
tt1742650,I Don't Know How She Does It,PG-13,Romance,89,2011-09-16,The Weinstein Company,31410151,24000000,5.187,372,15.021,Douglas McGrath,Masculino
tt1223236,African Cats,G,Documentary,89,2011-04-21,Disneynature,30857747,5000000,7.4,224,12.919,Alastair Fothergill,Masculino
tt1692486,Carnage,R,Comedy,80,2011-09-16,Wild Bunch,30722632,25000000,7.173,2778,15.147,Roman Polanski,Masculino
tt1571222,A Dangerous Method,R,Drama,99,2011-09-30,Dangerous Method Film AG,27462041,15000000,6.348,1956,14.437,David Cronenberg,Masculino
tt0770703,What's Your Number?,R,Comedy,117,2011-09-30,Regency Enterprises,30426096,20000000,6.5,2238,17.293,Mark Mylod,Masculino
tt0376136,The Rum Diary,R,Comedy,120,2011-10-13,FilmEngine,24000000,45000000,5.872,1156,19.614,Bruce Robinson,Masculino
tt1240982,Your Highness,R,Comedy,102,2011-04-08,Universal Pictures,28013733,49900000,5.314,1247,16.094,David Gordon Green,Masculino
tt1772240,Apollo 18,PG-13,Horror,86,2011-07-20,Bazelevs Production,25562924,5000000,5.288,939,28.154,Gonzalo López-Gallego,Masculino
tt1637706,Our Idiot Brother,R,Comedy,90,2011-08-26,Big Beach,24816118,5000000,6.2,904,21.209,Jesse Peretz,Masculino
tt1708532,Ready,NA,Action,140,2011-06-03,Sohail Khan Production,27000000,5800000,5.018,84,7.343,Anees Bazmee,Masculino
tt1291584,Warrior,PG-13,Drama,140,2011-09-09,Lionsgate,23300000,25000000,7.844,4292,38.7,Gavin O'Connor,Masculino
tt0844993,Hoodwinked Too! Hood VS. Evil,PG,Comedy,86,2011-04-29,Kanbar Entertainment,13500000,30000000,5.124,510,19.442,Mike Disa,Masculino
tt1625346,Young Adult,R,Comedy,94,2011-11-11,Indian Paintbrush,22939027,12000000,5.795,1159,14.965,Jason Reitman,Masculino
tt1700423,Gooische Vrouwen,NA,Drama,105,2011-03-10,Independent Films,18000000,3500000,6,47,2.019,Will Koopman,NA
tt0848228,The Avengers,PG-13,Science Fiction,143,2012-04-25,Marvel Studios,1518815515,220000000,7.712,29680,127.822,Joss Whedon,Masculino
tt1074638,Skyfall,PG-13,Action,143,2012-10-24,Metro-Goldwyn-Mayer,1142471295,200000000,7.233,14709,44.849,Sam Mendes,Masculino
tt1345836,The Dark Knight Rises,PG-13,Action,165,2012-07-17,Syncopy,1081041287,250000000,7.778,21818,78.832,Christopher Nolan,Masculino
tt0903624,The Hobbit: An Unexpected Journey,PG-13,Adventure,169,2012-12-12,New Line Cinema,1021103568,250000000,7.346,17701,81.046,Peter Jackson,Masculino
tt1667889,Ice Age: Continental Drift,PG,Animation,88,2012-06-27,Blue Sky Studios,877244782,95000000,6.363,7211,74.447,Steve Martino,Masculino
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,PG-13,Adventure,115,2012-11-13,Summit Entertainment,829747654,120000000,6.464,8530,73.498,Bill Condon,Masculino
tt0948470,The Amazing Spider-Man,PG-13,Action,136,2012-06-23,Marvel Entertainment,757930663,215000000,6.697,16675,93.627,Marc Webb,Masculino
tt1277953,Madagascar 3: Europe's Most Wanted,PG,Animation,93,2012-06-06,DreamWorks Animation,746900000,145000000,6.61,5808,52.227,Conrad Vernon,Masculino
tt1392170,The Hunger Games,PG-13,Science Fiction,142,2012-03-12,Lionsgate,694394724,75000000,7.204,21186,45.28,Gary Ross,Masculino
tt1409024,Men in Black 3,PG-13,Action,106,2012-05-23,Columbia Pictures,624000000,225000000,6.514,9886,54.957,Barry Sonnenfeld,Masculino
tt0454876,Life of Pi,PG,Adventure,127,2012-11-20,Fox 2000 Pictures,609000000,120000000,7.397,12620,57.179,Ang Lee,Masculino
tt1637725,Ted,R,Comedy,107,2012-06-29,Universal Pictures,549368315,50000000,6.417,11802,86.828,Seth MacFarlane,Masculino
tt1217209,Brave,PG,Animation,93,2012-06-21,Walt Disney Pictures,539000000,185000000,7.016,12846,68.709,Brenda Chapman,Femenino
tt1772341,Wreck-It Ralph,PG,Family,101,2012-11-01,Walt Disney Animation Studios,471222889,165000000,7.3,11789,59.983,Rich Moore,Masculino
tt1853728,Django Unchained,R,Drama,165,2012-12-25,The Weinstein Company,425368238,100000000,8.2,25232,65.653,Quentin Tarantino,Masculino
tt1446714,Prometheus,R,Science Fiction,124,2012-05-30,Dune Entertainment,403354469,130000000,6.544,11538,50.447,Ridley Scott,Masculino
tt1735898,Snow White and the Huntsman,PG-13,Adventure,127,2012-05-30,Universal Pictures,396600000,170000000,6,7619,39.532,Rupert Sanders,Masculino
tt1397280,Taken 2,PG-13,Action,91,2012-09-27,EuropaCorp,376100000,45000000,6.344,6332,56.361,Olivier Megaton,Masculino
tt0837562,Hotel Transylvania,PG,Animation,91,2012-09-20,Columbia Pictures,358375603,85000000,6.954,8222,79.546,Genndy Tartakovsky,Masculino
tt1482459,The Lorax,PG,Animation,86,2012-03-01,Universal Pictures,348800000,70000000,6.489,3339,104.663,Chris Renaud,Masculino
tt1397514,Journey 2: The Mysterious Island,PG,Adventure,94,2012-01-19,Walden Media,355692760,79000000,6.2,4036,56.85,Brad Peyton,Masculino
tt1764651,The Expendables 2,R,Action,103,2012-08-08,Nu Image,315000000,100000000,6.335,6453,48.008,Simon West,Masculino
tt1446192,Rise of the Guardians,PG,Family,97,2012-11-21,DreamWorks Animation,306941670,145000000,7.359,6413,53.065,Peter Ramsey,Masculino
tt1440129,Battleship,PG-13,Thriller,131,2012-04-11,Universal Pictures,303025485,209000000,5.822,5246,52.602,Peter Berg,Masculino
tt1646987,Wrath of the Titans,PG-13,Fantasy,99,2012-03-28,Thunder Road,302000000,150000000,5.723,3989,40.974,Jonathan Liebesman,Masculino
tt0401729,John Carter,PG-13,Action,132,2012-03-07,Walt Disney Pictures,284100000,250000000,6.311,5350,44.22,Andrew Stanton,Masculino
tt1194173,The Bourne Legacy,PG-13,Action,135,2012-08-08,Universal Pictures,276600000,130000000,6.218,5442,35.667,Tony Gilroy,Masculino
tt0443272,Lincoln,PG-13,History,149,2012-11-09,DreamWorks Pictures,275300000,65000000,6.862,3588,20.186,Steven Spielberg,Masculino
tt1723121,We're the Millers,R,Comedy,110,2013-08-07,New Line Cinema,270000000,37000000,6.823,8514,64.373,Rawson Marshall Thurber,Masculino
tt1077368,Dark Shadows,PG-13,Comedy,113,2012-05-09,Tim Burton Productions,245527149,150000000,6.055,6885,33.05,Tim Burton,Masculino
tt1855325,Resident Evil: Retribution,R,Action,95,2012-09-12,Davis Films/Impact Pictures,240200000,65000000,5.806,3756,4.569,Paul W. S. Anderson,Masculino
tt1045658,Silver Linings Playbook,R,Drama,122,2012-11-16,The Weinstein Company,236412453,21000000,7.135,11569,39.355,David O. Russell,Masculino
tt1605630,American Reunion,R,Comedy,113,2012-04-04,Universal Pictures,235000000,50000000,6.29,4225,47.219,Jon Hurwitz,Masculino
tt1024648,Argo,R,Drama,120,2012-10-11,GK Films,232300000,44500000,7.277,7932,34.831,Ben Affleck,Masculino
tt0790724,Jack Reacher,PG-13,Crime,130,2012-12-20,Paramount,218300000,60000000,6.618,6663,73.142,Christopher McQuarrie,Masculino
tt1599348,Safe House,R,Action,115,2012-02-08,Universal Pictures,208076205,85000000,6.462,3381,31.297,Daniel Espinosa,Masculino
tt1232829,21 Jump Street,R,Action,109,2012-03-14,Columbia Pictures,201600000,42000000,6.88,9856,35.388,Phil Lord,Masculino
tt1386703,Total Recall,PG-13,Action,118,2012-08-02,Total Recall,198800000,125000000,6.009,5219,34.357,Len Wiseman,Masculino
tt1649419,The Impossible,PG-13,Adventure,113,2012-09-09,Summit Entertainment,198100000,45000000,7.368,6014,38.885,J. A. Bayona,Masculino
tt1606389,The Vow,PG-13,Drama,104,2012-02-05,Spyglass Entertainment,196114570,30000000,7.244,3870,35.424,Michael Sucsy,Masculino
tt1667353,Mirror Mirror,PG,Adventure,106,2012-03-15,Misher Films,183018522,85000000,5.9,3074,27.223,Tarsem Singh,Masculino
tt1645170,The Dictator,R,Comedy,83,2012-05-15,Paramount,179400000,65000000,6.181,5551,28.984,Larry Charles,Masculino
tt1276104,Looper,R,Action,118,2012-09-26,Endgame Entertainment,47042000,30000000,6.879,9796,35.104,Rian Johnson,Masculino
tt1915581,Magic Mike,R,Drama,110,2012-06-28,Iron Horse Entertainment,167200000,7000000,6.162,2825,22.094,Steven Soderbergh,Masculino
tt1907668,Flight,R,Drama,138,2012-11-02,Paramount,161800000,31000000,6.828,5694,33.489,Robert Zemeckis,Masculino
tt1496025,Underworld: Awakening,R,Fantasy,88,2012-01-19,Screen Gems,160112671,70000000,6.303,3859,28.667,Måns Mårlind,Masculino
tt1596350,This Means War,PG-13,Action,98,2012-02-14,Dune Entertainment,156974557,65000000,6.153,3214,19.475,McG,Masculino
tt2109184,Paranormal Activity 4,R,Horror,87,2012-10-17,Room 101,142802657,5000000,5.4,1784,27.698,Henry Joost,Masculino
tt1800741,Step Up Revolution,PG-13,Music,99,2012-07-26,Summit Entertainment,140470746,33000000,6.92,1968,27.633,Scott Speer,Masculino
tt1412386,The Best Exotic Marigold Hotel,PG-13,Drama,124,2012-02-23,Participant,136800000,10000000,6.9,1261,10.609,John Madden,Masculino
tt1204975,Last Vegas,PG-13,Comedy,105,2013-10-31,Gidden Media,134400000,28000000,6.404,2037,18.063,Jon Turteltaub,Masculino
tt1790885,Zero Dark Thirty,R,Thriller,157,2012-12-19,Annapurna Pictures,132800000,40000000,6.985,4267,26.022,Kathryn Bigelow,Femenino
tt1071875,Ghost Rider: Spirit of Vengeance,PG-13,Action,96,2011-12-10,Columbia Pictures,132563930,57000000,5,3621,38.238,Brian Taylor,Masculino
tt1371111,Cloud Atlas,R,Drama,172,2012-10-26,Cloud Atlas Productions,130482868,102000000,6.882,6798,29.293,Tom Tykwer,Masculino
tt1596365,The Woman in Black,PG-13,Drama,95,2012-02-03,Hammer Film Productions,127730736,17000000,6.1,3332,26.029,James Watkins,Masculino
tt1706593,Chronicle,PG-13,Science Fiction,84,2012-02-01,Dune Entertainment,145000000,15000000,6.822,5005,30.21,Josh Trank,Masculino
tt1762399,Walking with Dinosaurs,PG,Animation,87,2013-12-18,Animal Logic,126500000,80000000,6.1,441,23.522,Barry Cook,Masculino
tt1430626,The Pirates! In an Adventure with Scientists!,PG,Animation,88,2012-03-12,Aardman,123054041,60000000,6.443,1020,16.629,Peter Lord,Masculino
tt1047540,Parental Guidance,PG,Comedy,104,2012-12-25,Dune Entertainment III,119772232,25000000,6,445,13.819,Andy Fickman,Masculino
tt1611224,Abraham Lincoln: Vampire Hunter,R,Action,105,2012-06-20,Bazelevs Production,116500000,69000000,5.719,3166,51.822,Timur Bekmambetov,Masculino
tt1981677,Pitch Perfect,PG-13,Comedy,112,2012-09-28,Brownstone Productions,115400000,17000000,7.292,6317,40.386,Jason Moore,Masculino
tt1535438,Hope Springs,PG-13,Drama,100,2012-08-07,Columbia Pictures,114281051,30000000,6.26,730,9.077,David Frankel,Masculino
tt1623288,ParaNorman,PG,Family,90,2012-08-03,Laika,107139399,60000000,6.971,2383,32.414,Sam Fell,Masculino
tt1790886,The Campaign,R,Comedy,85,2012-08-09,Location Gourmet,104907746,95000000,5.836,1651,16.424,Jay Roach,Masculino
tt1636826,Project X,R,Comedy,88,2012-03-01,Silver Pictures,102731865,12000000,6.9,6017,55.544,Nima Nourizadeh,Masculino
tt1560985,The Devil Inside,R,Thriller,83,2012-01-06,Room 101,101800000,1000000,4.7,743,17.24,William Brent Bell,Masculino
tt1327194,The Lucky One,PG-13,Drama,101,2012-04-19,Di Novi Pictures,99400000,25000000,7.123,3479,29.882,Scott Hicks,Masculino
tt1524137,Contraband,R,Thriller,109,2012-01-12,Universal Pictures,96262212,25000000,6.328,1976,23.537,Baltasar Kormákur,Masculino
tt1621045,Think Like a Man,PG-13,Comedy,122,2012-04-20,Rainforest Entertainment,96070507,12000000,6.858,804,15.375,Tim Story,Masculino
tt1758830,This Is 40,R,Comedy,134,2012-12-20,Apatow Productions,88200000,35000000,5.867,2057,19.662,Judd Apatow,Masculino
tt0431021,The Possession,PG-13,Horror,92,2012-08-30,Ghost House Pictures,85400000,14000000,6,1512,19.963,Ole Bornedal,Masculino
tt1586265,What to Expect When You're Expecting,PG-13,Romance,110,2012-05-17,Lionsgate,79700000,40000000,6.009,1717,24.189,Kirk Jones,Masculino
tt1615065,Savages,R,Crime,131,2012-07-06,Relativity Media,82966152,45000000,6.347,2053,17.381,Oliver Stone,Masculino
tt1922777,Sinister,R,Horror,110,2012-03-29,Automatik Entertainment,82515113,3000000,6.863,5175,28.043,Scott Derrickson,Masculino
tt1591479,Act of Valor,R,Action,110,2012-02-24,Bandito Brothers,82499399,12000000,6.472,1055,30.543,Mike McCoy,Masculino
tt1142977,Frankenweenie,PG,Animation,87,2012-10-04,Tim Burton Productions,81493846,39000000,6.955,3138,31.709,Tim Burton,Masculino
tt1601913,The Grey,R,Drama,117,2012-01-26,Open Road Films,77278331,25000000,6.561,3647,28.948,Joe Carnahan,Masculino
tt2023453,Diary of a Wimpy Kid: Dog Days,PG,Comedy,94,2012-08-02,Color Force,76196538,22000000,6.298,909,24.341,David Bowers,Masculino
tt1859650,To Rome with Love,R,Comedy,111,2012-04-20,Mediapro,73200000,17000000,5.775,1921,26.706,Woody Allen,Masculino
tt1648179,Here Comes the Boom,PG,Comedy,105,2012-10-10,Broken Road Productions,73100000,42000000,6.2,1360,26.27,Frank Coraci,Masculino
tt1259521,The Cabin in the Woods,R,Horror,95,2012-04-12,Lionsgate,71000000,30000000,6.6,7474,36.954,Drew Goddard,Masculino
tt1298649,The Watch,R,Comedy,102,2012-07-26,21 Laps Entertainment,68267862,68000000,5.576,2185,19.269,Akiva Schaffer,Masculino
tt1748122,Moonrise Kingdom,PG-13,Comedy,94,2012-05-16,Indian Paintbrush,68263166,16000000,7.691,5584,23.073,Wes Anderson,Masculino
tt2215285,Madea's Witness Protection,PG-13,Drama,114,2012-06-29,Tyler Perry Studios,66900000,20000000,6.1,167,15.388,Tyler Perry,Masculino
tt1441951,Quartet,PG-13,Drama,98,2012-09-08,BBC Film,59520298,11000000,6.472,345,13.287,Dustin Hoffman,Masculino
tt1336608,Rock of Ages,PG-13,Comedy,123,2012-06-13,Offspring Entertainment,59400000,75000000,6.217,1197,24.624,Adam Shankman,Masculino
tt1232200,That's My Boy,R,Comedy,116,2012-06-14,Relativity Media,58100000,70000000,5.8,1809,62.335,Sean Anders,Masculino
tt1462769,The Odd Life of Timothy Green,PG,Fantasy,105,2012-08-15,Walt Disney Pictures,56012642,25000000,6.971,1111,20.21,Peter Hedges,Masculino
tt1212450,Lawless,R,Crime,115,2012-08-29,Benaroya Pictures,55404207,26000000,7.041,2903,24.082,John Hillcoat,Masculino
tt1855199,End of Watch,R,Crime,109,2012-09-20,5150 Action,48100000,7000000,7.334,3037,24.45,David Ayer,Masculino
